reclon,reclat
-120.809,34.455
-120.918,34.681
-120.924,35.225
-121.501,35.637
-121.686,36.841
-122.505,37.015
-122.756,36.952
-122.85,37.113
-122.901,37.335
-123.015,37.39
-122.936,37.289
-122.896,37.287
-122.892,37.394
-122.786,37.475
-122.831,37.331
-122.927,37.404
-122.716,37.416
-122.962,37.481
-123.156,37.395
-122.973,37.404
-122.955,37.699
-122.905,37.461
-123.101,37.492
-122.909,37.381
-122.735,37.806
-123.384,38.466
-121.469,39.707
-123.969,39.153
-123.814,39.086
-123.952,39.183
-123.943,39.244
-123.395,39.274
-123.916,39.158
-123.928,39.236
-123.734,39.173
-124.079,39.085
-124.017,39.068
-123.947,38.992
-123.997,38.986
-123.636,39.076
-123.864,39.498
-123.93,39.388
-123.858,39.386
-124.252,39.4
-124.122,39.437
-123.933,39.548
-124.031,39.246
-123.947,39.273
-123.971,39.231
-123.854,39.13
-124.008,39.041
-123.906,39.07
-123.973,39.05
-123.963,39.012
-124.135,38.802
-123.781,39.068
-123.599,38.851
-123.898,38.96
-123.808,38.786
-123.844,38.573
-123.693,38.58
-123.762,38.701
-123.526,38.321
-123.422,38.312
-123.422,38.054
-123.265,38.104
-123.715,37.712
-123.179,37.739
-123.591,37.914
-123.468,37.879
-123.51,37.894
-123.374,37.948
-123.248,38.153
-123.342,38.159
-123.465,38.322
-123.446,38.323
-123.417,38.198
-123.322,38.166
-123.357,38.177
-123.374,38.219
-123.425,38.138
-123.364,38.217
-124.027,37.882
-123.469,38.36
-123.391,38.248
-123.279,38.262
-123.352,38.282
-123.404,38.206
-123.418,38.203
-123.397,38.252
-123.386,38.345
-123.424,38.309
-123.405,38.322
-123.443,38.322
-123.519,38.352
-123.475,38.337
-123.68,38.29
-123.453,38.316
-123.565,38.56
-123.362,38.483
-123.49,38.889
-123.571,38.425
-123.582,38.474
-123.833,38.351
-123.611,38.329
-123.523,38.333
-123.475,38.397
-123.624,38.397
-123.371,38.245
-123.367,38.216
-123.249,38.383
-123.202,37.872
-124.039,37.981
-123.311,38.264
-123.307,38.242
-123.432,38.406
-123.126,38.202
-123.175,38.204
-123.248,38.213
-123.371,38.191
-122.763,38.137
-123.317,38.107
-123.389,38.079
-123.519,38.016
-123.507,38.05
-124.138,38.207
-123.396,38.291
-123.116,38.021
-123.484,38.043
-123.524,38.024
-123.518,38.119
-123.985,37.995
-123.964,37.959
-123.341,38.28
-123.739,38.822
-124.663,39.391
-123.899,38.946
-123.887,39
-124.027,39.713
-124.043,39.705
-124.082,39.853
-124.281,40.124
-124.465,40.011
-124.177,40.03
-124.171,39.945
-124.236,40.136
-124.538,40.13
-124.179,40.033
-124.477,40.238
-124.647,40.516
-124.653,40.502
-124.395,40.482
-124.498,40.608
-124.484,40.647
-124.524,40.633
-124.55,40.619
-124.399,40.727
-124.522,40.661
-124.462,40.614
-124.522,40.604
-124.503,40.708
-124.437,40.597
-124.583,40.585
-124.742,40.586
-124.529,40.599
-124.595,40.645
-124.503,40.612
-124.468,40.623
-124.891,40.377
-124.497,40.631
-124.557,40.708
-124.427,40.723
-124.502,40.699
-124.521,40.524
-124.706,40.591
-124.276,40.94
-124.402,40.918
-124.342,41.138
-124.436,40.975
-124.327,41.303
-124.366,41.346
-124.257,41.148
-124.69,41.645
-124.866,41.95
-124.553,42.014
-124.559,42.042
-124.427,42.04
-124.929,42.11
-124.383,42.167
-124.52,42.083
-124.549,42.102
-124.593,41.981
-124.528,41.877
-124.583,41.931
-124.32,41.664
-124.609,41.726
-124.57,42.955
-124.494,42.251
-124.56,42.207
-124.403,42.285
-124.871,42.737
-124.676,42.876
-124.552,42.827
-124.734,42.826
-124.675,42.839
-124.997,42.661
-124.76,42.686
-124.673,42.705
-124.639,42.622
-124.534,42.222
-124.533,42.23
-125.354,41.699
-124.669,42.17
-124.523,41.989
-124.564,42.002
-124.613,41.813
-124.527,41.905
-124.654,42.113
-124.518,41.94
-124.559,41.964
-124.379,41.742
-124.47,41.867
-124.465,41.969
-124.48,41.919
-124.503,41.823
-126.06,41.199
-124.469,42.1
-123.602,41.242
-124.342,41.829
-123.93,42.104
-124.423,41.721
-124.424,41.752
-124.422,41.78
-124.506,41.79
-124.518,41.83
-124.464,41.861
-124.464,41.866
-124.512,41.872
-124.499,41.849
-124.553,42.023
-124.428,41.982
-124.65,41.987
-124.477,42.144
-125.479,42.402
-125.494,42.289
-124.591,42.308
-124.564,41.665
-124.187,41.838
-124.471,41.61
-124.396,41.712
-124.749,41.748
-124.764,42.039
-124.837,41.778
-124.463,42.073
-125.432,41.781
-124.759,41.878
-124.495,41.882
-124.475,41.75
-124.568,41.638
-124.716,41.909
-124.415,41.732
-124.569,41.712
-124.42,41.555
-122.925,41.678
-124.36,41.54
-124.51,41.314
-124.809,41.336
-124.295,41.27
-124.478,40.874
-124.7,40.452
-123.958,39.85
-124.395,37.449
-124.77,36.805
-125.997,37.158
-124.291,35.503
-124.584,35.382
-124.77,35.091
-124.777,35.141
-119.945,34.716
-124.491,33.641
-123.01,32.575
-122.873,32.658
-122.552,32.601
-122.423,32.45
-121.768,33.015
-121.768,32.842
-120.875,32.187
-120.75,31.809
-120.847,31.836
-119.489,30.767
-120.915,30.877
-119.432,30.572
-119.639,30.562
-118.81,28.064
-116.864,27.128
-116.388,26.721
-115.28,26.444
-115.211,26.37
-115.152,26.247
-115.134,26.226
-113.834,24.599
-114.26,24.063
-114.246,23.507
-112.437,21.36
-112.019,21.364
-109.732,20.137
-108.804,18.646
-108.913,18.732
-108.467,18.162
-106.107,13.489
-120.179,34.222
-120.105,34.192
-120.178,34.233
-120.268,34.212
-120.299,34.224
-120.567,34.382
-120.591,34.44
-120.617,34.417
-120.34,34.135
-120.175,34.186
-120.575,34.308
-120.827,34.535
-120.749,34.53
-121.173,34.926
-121.088,34.548
-121.035,34.547
-120.895,34.411
-120.857,34.264
-120.98,34.17
-120.855,34.648
-120.339,34.651
-120.869,34.693
-121.184,34.321
-120.709,34.204
-120.689,34.208
-120.593,34.209
-120.435,34.281
-120.216,34.312
-120.395,34.355
-120.419,34.339
-120.345,34.355
-120.387,34.344
-120.409,34.191
-120.386,34.263
-120.596,34.254
-120.759,34.136
-120.679,34.162
-120.688,34.189
-120.799,34.325
-120.829,34.347
-120.816,34.284
-120.711,34.06
-120.709,34.142
-120.857,34.58
-120.805,34.557
-120.975,34.677
-120.912,34.513
-120.607,34.268
-120.7,34.29
-120.629,34.327
-120.627,34.31
-120.608,34.322
-120.491,34.391
-120.439,34.329
-120.588,34.31
-120.73,33.742
-120.754,34.531
-120.776,34.535
-121.085,34.777
-120.03,34.001
-120.32,34.115
-120.071,34.186
-120.213,34.132
-120.156,34.217
-119.942,34.266
-120.799,34.68
-121.413,34.886
-121.361,34.882
-121.394,35.719
-123.933,38.355
-123.248,38.326
-123.259,38.096
-123.627,38.011
-123.324,38.407
-123.401,38.403
-124.025,39.256
-123.659,39.363
-123.863,39.502
-123.91,39.662
-123.929,39.554
-123.929,39.709
-123.908,39.825
-124.573,40.375
-124.337,40.158
-124.287,40.122
-124.073,39.924
-125.042,39.993
-124.273,39.897
-124.281,40.11
-124.141,40.004
-124.219,39.981
-124.106,39.872
-124.08,39.943
-124.16,39.986
-123.918,39.791
-123.896,39.289
-123.873,39.283
-123.477,38.882
-123.831,39.049
-123.679,38.67
-123.79,38.694
-123.441,38.359
-123.559,38.406
-123.55,38.357
-123.534,38.424
-123.588,38.395
-123.599,38.407
-123.599,38.32
-123.016,38.609
-123.552,38.405
-123.57,38.476
-123.499,38.462
-123.645,38.585
-123.63,38.537
-123.616,38.514
-123.32,38.164
-123.427,37.862
-123.424,37.862
